"","X1","X2","count"
"18353",6,6,878
"18354",7,7,878
"18355",8,9,878
"18356",8,10,878
"18357",9,8,878
"18358",10,8,878
"18359",10,9,878
"18360",10,11,878
"18361",11,10,878
"18362",11,12,878
"18363",11,14,878
"18364",12,2,878
"18365",12,13,878
"18366",12,15,878
"18367",13,8,878
"18368",13,12,878
"18369",14,11,878
"18370",15,12,878
"18371",16,16,878
"18372",1,1,879
"18373",2,2,879
"18374",3,3,879
"18375",4,11,879
"18376",5,16,879
"18377",6,6,879
"18378",7,7,879
"18379",8,10,879
"18380",8,11,879
"18381",9,14,879
"18382",10,8,879
"18383",10,11,879
"18384",11,4,879
"18385",11,8,879
"18386",11,10,879
"18387",11,14,879
"18388",12,15,879
"18389",13,15,879
"18390",14,9,879
"18391",14,11,879
"18392",15,12,879
"18393",16,NA,879
"18394",1,1,880
"18395",2,6,880
"18396",3,5,880
"18397",4,5,880
"18398",5,3,880
"18399",6,9,880
"18400",6,12,880
"18401",7,10,880
"18402",8,5,880
"18403",8,9,880
"18404",9,8,880
"18405",10,11,880
"18406",10,14,880
"18407",11,10,880
"18408",12,5,880
"18409",12,6,880
"18410",12,13,880
"18411",13,12,880
"18412",14,NA,880
"18413",15,15,880
"18414",16,16,880
"18415",1,1,881
"18416",2,2,881
"18417",3,5,881
"18418",4,5,881
"18419",5,NA,881
"18420",6,NA,881
"18421",7,10,881
"18422",8,7,881
"18423",8,9,881
"18424",9,8,881
"18425",9,15,881
"18426",10,7,881
"18427",10,14,881
"18428",11,14,881
"18429",12,6,881
"18430",12,8,881
"18431",12,13,881
"18432",13,12,881
"18433",14,10,881
"18434",14,11,881
"18435",15,NA,881
"18436",16,16,881
"18437",1,1,882
"18438",2,3,882
"18439",3,NA,882
"18440",4,4,882
"18441",5,5,882
"18442",6,13,882
"18443",7,NA,882
"18444",8,10,882
"18445",9,12,882
"18446",10,11,882
"18447",11,14,882
"18448",12,11,882
"18449",13,6,882
"18450",13,7,882
"18451",14,11,882
"18452",15,15,882
"18453",16,16,882
"18454",1,10,883
"18455",2,5,883
"18456",3,9,883
"18457",4,4,883
"18458",5,2,883
"18459",6,6,883
"18460",7,10,883
"18461",7,11,883
"18462",8,11,883
"18463",8,14,883
"18464",9,3,883
"18465",10,1,883
"18466",10,7,883
"18467",10,11,883
"18468",11,7,883
"18469",11,8,883
"18470",11,10,883
"18471",12,12,883
"18472",13,13,883
"18473",14,8,883
"18474",15,15,883
"18475",16,16,883
"18476",1,4,884
"18477",2,3,884
"18478",3,2,884
"18479",4,1,884
"18480",5,5,884
"18481",6,6,884
"18482",7,7,884
"18483",8,8,884
"18484",9,9,884
"18485",10,10,884
"18486",11,11,884
"18487",12,3,884
"18488",12,13,884
"18489",13,3,884
"18490",13,12,884
"18491",14,14,884
"18492",15,15,884
"18493",16,16,884
"18494",1,16,885
"18495",2,3,885
"18496",3,4,885
"18497",4,16,885
"18498",5,5,885
"18499",6,12,885
"18500",7,7,885
"18501",8,10,885
"18502",9,9,885
"18503",10,8,885
"18504",10,11,885
"18505",11,10,885
"18506",12,6,885
"18507",13,13,885
"18508",14,14,885
"18509",15,15,885
"18510",16,NA,885
"18511",1,1,886
"18512",2,3,886
"18513",3,2,886
"18514",4,NA,886
"18515",5,2,886
"18516",6,6,886
"18517",7,12,886
"18518",8,9,886
"18519",8,10,886
"18520",9,4,886
"18521",10,8,886
"18522",10,15,886
"18523",11,11,886
"18524",12,NA,886
"18525",13,NA,886
"18526",14,14,886
"18527",15,10,886
"18528",15,13,886
"18529",16,16,886
"18530",1,NA,887
"18531",2,2,887
"18532",3,6,887
"18533",3,11,887
"18534",4,1,887
"18535",4,5,887
"18536",5,4,887
"18537",6,3,887
"18538",6,12,887
"18539",7,10,887
"18540",8,9,887
"18541",9,8,887
"18542",10,7,887
"18543",11,14,887
"18544",12,13,887
"18545",13,12,887
"18546",14,11,887
"18547",15,9,887
"18548",16,16,887
"18549",1,NA,888
"18550",2,11,888
"18551",3,1,888
"18552",4,4,888
"18553",5,6,888
"18554",6,5,888
"18555",6,12,888
"18556",6,13,888
"18557",7,16,888
"18558",8,8,888
"18559",9,16,888
"18560",10,NA,888
"18561",11,10,888
"18562",12,6,888
"18563",13,6,888
"18564",13,12,888
"18565",14,12,888
"18566",15,15,888
"18567",16,9,888
"18568",1,NA,889
"18569",2,3,889
"18570",2,8,889
"18571",3,2,889
"18572",4,5,889
"18573",5,4,889
"18574",6,12,889
"18575",7,1,889
"18576",8,2,889
"18577",8,5,889
"18578",9,8,889
"18579",10,10,889
"18580",11,14,889
"18581",12,6,889
"18582",13,14,889
"18583",14,11,889
"18584",14,13,889
"18585",15,15,889
"18586",16,16,889
"18587",1,1,890
"18588",2,13,890
"18589",2,14,890
"18590",3,3,890
"18591",4,5,890
"18592",5,4,890
"18593",6,12,890
"18594",7,10,890
"18595",7,16,890
"18596",8,9,890
"18597",9,8,890
"18598",10,7,890
"18599",10,9,890
"18600",11,7,890
"18601",11,8,890
"18602",12,6,890
"18603",12,15,890
"18604",13,2,890
"18605",14,2,890
"18606",15,12,890
"18607",16,7,890
"18608",1,1,891
"18609",2,3,891
"18610",2,12,891
"18611",3,2,891
"18612",4,5,891
"18613",4,13,891
"18614",5,4,891
"18615",6,12,891
"18616",6,15,891
"18617",7,7,891
"18618",8,8,891
"18619",9,9,891
"18620",10,NA,891
"18621",11,NA,891
"18622",12,2,891
"18623",12,6,891
"18624",12,11,891
"18625",13,NA,891
"18626",14,14,891
"18627",15,6,891
"18628",15,16,891
"18629",16,10,891
"18630",16,15,891
"18631",1,1,892
"18632",2,3,892
"18633",2,13,892
"18634",3,2,892
"18635",3,12,892
"18636",4,5,892
"18637",5,4,892
"18638",5,9,892
"18639",6,12,892
"18640",6,14,892
"18641",7,7,892
"18642",8,9,892
"18643",9,5,892
"18644",10,14,892
"18645",11,10,892
"18646",11,14,892
"18647",12,3,892
"18648",12,6,892
"18649",12,13,892
"18650",13,2,892
"18651",13,12,892
"18652",14,6,892
"18653",14,10,892
"18654",15,15,892
"18655",16,16,892
"18656",1,1,893
"18657",2,2,893
"18658",3,3,893
"18659",4,4,893
"18660",5,5,893
"18661",6,6,893
"18662",7,13,893
"18663",8,8,893
"18664",9,9,893
"18665",10,10,893
"18666",11,7,893
"18667",11,14,893
"18668",12,12,893
"18669",13,7,893
"18670",14,NA,893
"18671",15,15,893
"18672",16,16,893
"18673",1,8,894
"18674",1,9,894
"18675",2,3,894
"18676",2,8,894
"18677",3,2,894
"18678",4,4,894
"18679",5,2,894
"18680",6,6,894
"18681",7,NA,894
"18682",8,1,894
"18683",8,2,894
"18684",8,9,894
"18685",9,1,894
"18686",9,8,894
"18687",10,7,894
"18688",10,14,894
"18689",11,14,894
"18690",12,12,894
"18691",13,13,894
"18692",14,10,894
"18693",14,11,894
"18694",15,1,894
"18695",16,16,894
"18696",1,6,895
"18697",2,13,895
"18698",3,13,895
"18699",4,4,895
"18700",5,5,895
"18701",6,1,895
"18702",6,12,895
"18703",7,9,895
"18704",7,10,895
"18705",8,7,895
"18706",8,9,895
"18707",8,10,895
"18708",9,8,895
"18709",10,8,895
"18710",11,11,895
"18711",12,6,895
"18712",13,2,895
"18713",14,14,895
"18714",15,15,895
"18715",16,16,895
"18716",1,1,896
"18717",2,9,896
"18718",2,13,896
"18719",3,15,896
"18720",4,5,896
"18721",4,9,896
"18722",5,NA,896
"18723",6,NA,896
"18724",7,13,896
"18725",8,9,896
"18726",9,4,896
"18727",9,8,896
"18728",10,10,896
"18729",11,NA,896
"18730",12,12,896
"18731",13,2,896
"18732",13,6,896
"18733",13,7,896
"18734",14,11,896
"18735",15,3,896
"18736",16,16,896
"18737",1,1,897
"18738",2,3,897
"18739",3,2,897
"18740",3,15,897
"18741",4,4,897
"18742",5,5,897
"18743",6,6,897
"18744",7,10,897
"18745",8,14,897
"18746",9,9,897
"18747",10,7,897
"18748",10,16,897
"18749",11,11,897
"18750",12,12,897
"18751",13,13,897
"18752",14,NA,897
"18753",15,3,897
"18754",16,10,897
"18755",1,1,898
"18756",2,3,898
"18757",2,13,898
"18758",3,2,898
"18759",4,5,898
"18760",4,10,898
"18761",5,4,898
"18762",5,6,898
"18763",6,5,898
"18764",6,14,898
"18765",7,10,898
"18766",7,13,898
"18767",8,8,898
"18768",9,9,898
"18769",10,4,898
"18770",11,NA,898
"18771",12,12,898
"18772",13,2,898
"18773",13,7,898
"18774",14,11,898
"18775",14,15,898
"18776",15,7,898
"18777",15,14,898
"18778",16,16,898
"18779",1,1,899
"18780",2,NA,899
"18781",3,15,899
"18782",4,4,899
"18783",5,5,899
"18784",6,12,899
"18785",7,7,899
"18786",8,11,899
"18787",9,9,899
"18788",10,2,899
"18789",10,11,899
"18790",11,10,899
"18791",12,6,899
"18792",12,13,899
"18793",13,12,899
"18794",14,3,899
"18795",14,11,899
"18796",15,3,899
"18797",16,16,899
"18798",1,1,900
"18799",2,3,900
"18800",3,10,900
"18801",4,5,900
"18802",5,4,900
"18803",6,6,900
"18804",7,11,900
"18805",8,9,900
"18806",8,10,900
"18807",9,8,900
"18808",10,8,900
"18809",10,11,900
"18810",10,16,900
"18811",11,10,900
"18812",12,5,900
"18813",12,13,900
"18814",13,12,900
"18815",14,14,900
"18816",15,15,900
"18817",16,10,900
"18818",1,NA,901
"18819",2,5,901
"18820",3,3,901
"18821",4,5,901
"18822",5,2,901
"18823",5,4,901
"18824",6,13,901
"18825",7,10,901
"18826",8,9,901
"18827",8,11,901
"18828",9,8,901
"18829",10,7,901
"18830",10,11,901
"18831",10,12,901
"18832",11,8,901
"18833",11,10,901
"18834",11,14,901
"18835",12,1,901
"18836",12,10,901
"18837",13,6,901
"18838",13,14,901
"18839",14,5,901
"18840",14,10,901
"18841",14,11,901
"18842",14,13,901
"18843",15,15,901
"18844",16,16,901
"18845",1,4,902
"18846",2,NA,902
"18847",3,2,902
"18848",4,1,902
"18849",5,1,902
"18850",6,6,902
"18851",7,10,902
"18852",7,11,902
"18853",8,9,902
"18854",9,8,902
"18855",10,NA,902
"18856",11,7,902
"18857",11,10,902
"18858",11,14,902
"18859",12,13,902
"18860",13,7,902
"18861",13,12,902
"18862",14,11,902
"18863",15,15,902
"18864",16,16,902
"18865",1,4,903
"18866",2,3,903
"18867",2,5,903
"18868",2,12,903
"18869",3,2,903
"18870",3,5,903
"18871",3,12,903
"18872",4,1,903
"18873",5,2,903
"18874",5,3,903
"18875",5,4,903
"18876",6,9,903
"18877",6,15,903
"18878",7,10,903
"18879",7,16,903
"18880",8,9,903
"18881",8,11,903
"18882",9,6,903
"18883",9,8,903
"18884",10,7,903
"18885",11,8,903
"18886",11,14,903
"18887",12,2,903
"18888",12,3,903
"18889",13,14,903
"18890",14,11,903
"18891",14,13,903
"18892",15,NA,903
"18893",16,NA,903
"18894",1,13,904
"18895",2,2,904
"18896",3,6,904
"18897",4,4,904
"18898",5,5,904
"18899",6,13,904
"18900",7,7,904
"18901",8,16,904
"18902",9,9,904
"18903",10,11,904
"18904",11,10,904
"18905",11,14,904
"18906",11,15,904
"18907",12,13,904
"18908",13,6,904
"18909",13,12,904
"18910",14,11,904
"18911",15,11,904
"18912",16,NA,904
"18913",1,1,905
"18914",2,3,905
"18915",3,2,905
"18916",3,12,905
"18917",4,5,905
"18918",4,15,905
"18919",5,4,905
"18920",5,13,905
"18921",6,12,905
"18922",6,14,905
"18923",7,7,905
"18924",8,9,905
"18925",9,8,905
"18926",10,11,905
"18927",11,10,905
"18928",11,14,905
"18929",12,3,905
"18930",12,6,905
"18931",12,13,905
"18932",13,5,905
"18933",13,12,905
"18934",14,6,905
"18935",14,11,905
"18936",15,NA,905
"18937",16,16,905
"18938",1,11,906
"18939",2,NA,906
"18940",3,2,906
"18941",3,6,906
"18942",4,5,906
"18943",5,NA,906
"18944",6,3,906
"18945",6,12,906
"18946",6,13,906
"18947",7,NA,906
"18948",8,8,906
"18949",9,10,906
"18950",10,7,906
"18951",10,11,906
"18952",11,4,906
"18953",11,10,906
"18954",11,14,906
"18955",12,6,906
"18956",12,10,906
"18957",12,13,906
"18958",13,6,906
"18959",13,12,906
"18960",14,11,906
"18961",15,NA,906
"18962",16,15,906
"18963",1,14,907
"18964",2,7,907
"18965",3,2,907
"18966",4,9,907
"18967",5,14,907
"18968",6,13,907
"18969",7,NA,907
"18970",8,9,907
"18971",9,4,907
"18972",9,8,907
"18973",10,11,907
"18974",11,10,907
"18975",12,13,907
"18976",13,NA,907
"18977",14,NA,907
"18978",15,15,907
"18979",16,16,907
"18980",1,1,908
"18981",2,2,908
"18982",3,12,908
"18983",3,15,908
"18984",4,NA,908
"18985",5,5,908
"18986",6,NA,908
"18987",7,6,908
"18988",8,4,908
"18989",9,9,908
"18990",10,11,908
"18991",11,10,908
"18992",12,3,908
"18993",13,12,908
"18994",14,14,908
"18995",15,3,908
"18996",16,16,908
"18997",1,NA,909
"18998",2,5,909
"18999",3,6,909
"19000",3,12,909
"19001",4,2,909
"19002",4,5,909
"19003",5,4,909
"19004",6,1,909
"19005",6,3,909
"19006",7,7,909
"19007",8,9,909
"19008",9,NA,909
"19009",10,NA,909
"19010",11,10,909
"19011",11,14,909
"19012",12,3,909
"19013",13,13,909
"19014",14,11,909
"19015",15,15,909
"19016",16,16,909
"19017",1,1,910
"19018",2,2,910
"19019",3,15,910
"19020",4,16,910
"19021",5,7,910
"19022",6,12,910
"19023",7,NA,910
"19024",8,8,910
"19025",9,13,910
"19026",10,11,910
"19027",10,14,910
"19028",11,10,910
"19029",11,14,910
"19030",12,6,910
"19031",12,13,910
"19032",13,9,910
"19033",13,12,910
"19034",14,10,910
"19035",14,11,910
"19036",15,3,910
"19037",16,NA,910
"19038",1,1,911
"19039",2,2,911
"19040",3,3,911
"19041",4,5,911
"19042",5,4,911
"19043",5,13,911
"19044",6,8,911
"19045",6,12,911
"19046",7,7,911
"19047",8,NA,911
"19048",9,9,911
"19049",10,11,911
"19050",10,13,911
"19051",10,16,911
"19052",11,NA,911
"19053",12,6,911
"19054",12,13,911
"19055",13,5,911
"19056",13,10,911
"19057",13,12,911
"19058",14,5,911
"19059",15,15,911
"19060",16,10,911
"19061",1,1,912
"19062",2,3,912
"19063",3,NA,912
"19064",4,5,912
"19065",5,4,912
"19066",6,12,912
"19067",7,7,912
"19068",8,10,912
"19069",9,8,912
"19070",10,8,912
"19071",11,14,912
"19072",12,6,912
"19073",13,13,912
"19074",14,NA,912
"19075",15,15,912
"19076",16,16,912
"19077",1,1,913
"19078",2,5,913
"19079",3,3,913
"19080",4,4,913
"19081",5,2,913
"19082",6,9,913
"19083",6,12,913
"19084",7,NA,913
"19085",8,8,913
"19086",9,6,913
"19087",10,7,913
"19088",11,14,913
"19089",12,6,913
"19090",12,13,913
"19091",13,12,913
"19092",14,11,913
"19093",15,15,913
"19094",16,16,913
"19095",1,NA,914
"19096",2,3,914
"19097",2,12,914
"19098",3,2,914
"19099",4,4,914
"19100",5,5,914
"19101",6,6,914
"19102",7,11,914
"19103",8,1,914
"19104",8,9,914
"19105",9,NA,914
"19106",10,11,914
"19107",10,14,914
"19108",11,7,914
"19109",11,10,914
"19110",11,14,914
"19111",12,2,914
"19112",13,2,914
"19113",14,10,914
"19114",14,11,914
"19115",15,15,914
"19116",16,16,914
"19117",1,1,915
"19118",2,13,915
"19119",3,3,915
"19120",4,5,915
"19121",4,14,915
"19122",5,4,915
"19123",6,NA,915
"19124",7,7,915
"19125",8,13,915
"19126",9,6,915
"19127",10,11,915
"19128",10,15,915
"19129",11,10,915
"19130",12,12,915
"19131",13,2,915
"19132",14,4,915
"19133",15,NA,915
"19134",16,16,915
"19135",1,1,916
"19136",2,14,916
"19137",3,2,916
"19138",4,4,916
"19139",5,7,916
"19140",6,12,916
"19141",6,16,916
"19142",7,8,916
"19143",7,10,916
"19144",8,9,916
"19145",8,10,916
"19146",9,7,916
"19147",9,8,916
"19148",10,7,916
"19149",10,8,916
"19150",10,11,916
"19151",10,13,916
"19152",11,NA,916
"19153",12,6,916
"19154",13,10,916
"19155",14,NA,916
"19156",15,15,916
"19157",16,NA,916
"19158",1,1,917
"19159",2,3,917
"19160",3,NA,917
"19161",4,5,917
"19162",5,4,917
"19163",6,12,917
"19164",7,10,917
"19165",8,9,917
"19166",9,8,917
"19167",10,7,917
"19168",10,11,917
"19169",10,14,917
"19170",11,10,917
"19171",11,16,917
"19172",12,2,917
"19173",12,6,917
"19174",12,15,917
"19175",13,13,917
"19176",14,10,917
"19177",15,12,917
"19178",16,11,917
"19179",1,NA,918
"19180",2,3,918
"19181",3,2,918
"19182",3,14,918
"19183",4,1,918
"19184",5,5,918
"19185",6,6,918
"19186",7,10,918
"19187",8,9,918
"19188",9,8,918
"19189",10,4,918
"19190",10,7,918
"19191",11,11,918
"19192",12,12,918
"19193",13,2,918
"19194",14,NA,918
"19195",15,15,918
"19196",16,16,918
"19197",1,1,919
"19198",2,NA,919
"19199",3,12,919
"19200",4,5,919
"19201",5,2,919
"19202",5,4,919
"19203",6,12,919
"19204",6,13,919
"19205",7,10,919
"19206",8,9,919
"19207",9,8,919
"19208",10,7,919
"19209",10,11,919
"19210",11,14,919
"19211",12,3,919
"19212",12,6,919
"19213",13,NA,919
"19214",14,11,919
"19215",15,14,919
"19216",16,16,919
"19217",1,14,920
"19218",2,5,920
"19219",3,6,920
"19220",4,4,920
"19221",5,NA,920
"19222",6,1,920
"19223",6,3,920
"19224",6,13,920
"19225",7,11,920
"19226",8,9,920
"19227",8,11,920
"19228",9,8,920
"19229",10,11,920
"19230",11,8,920
"19231",11,10,920
"19232",12,12,920
"19233",13,NA,920
"19234",14,1,920
"19235",15,15,920
"19236",16,16,920
"19237",1,4,921
"19238",2,5,921
"19239",3,2,921
"19240",4,5,921
"19241",4,10,921
"19242",5,2,921
"19243",5,4,921
"19244",6,1,921
"19245",6,12,921
"19246",7,7,921
"19247",8,NA,921
"19248",9,8,921
"19249",10,14,921
"19250",11,14,921
"19251",12,6,921
"19252",12,13,921
"19253",13,12,921
"19254",14,10,921
"19255",14,11,921
"19256",15,5,921
"19257",16,16,921
"19258",1,13,922
"19259",2,3,922
"19260",3,2,922
"19261",4,4,922
"19262",5,5,922
"19263",6,10,922
"19264",7,7,922
"19265",8,8,922
"19266",9,9,922
"19267",10,6,922
"19268",10,12,922
"19269",11,11,922
"19270",12,13,922
"19271",13,12,922
"19272",14,NA,922
"19273",15,14,922
"19274",16,16,922
"19275",1,1,923
"19276",2,3,923
"19277",3,2,923
"19278",3,5,923
"19279",3,6,923
"19280",4,4,923
"19281",5,2,923
"19282",5,3,923
"19283",6,3,923
"19284",7,10,923
"19285",7,12,923
"19286",8,8,923
"19287",9,9,923
"19288",10,7,923
"19289",10,11,923
"19290",11,10,923
"19291",12,6,923
"19292",12,7,923
"19293",13,16,923
"19294",14,14,923
"19295",15,15,923
"19296",16,13,923
"19297",1,1,924
"19298",2,13,924
"19299",3,2,924
"19300",4,5,924
"19301",5,4,924
"19302",6,NA,924
"19303",7,16,924
"19304",8,8,924
"19305",9,9,924
"19306",10,14,924
"19307",11,11,924
"19308",12,6,924
"19309",13,2,924
"19310",14,10,924
"19311",15,15,924
"19312",16,7,924
"19313",1,1,925
"19314",2,4,925
"19315",3,3,925
"19316",4,NA,925
"19317",5,4,925
"19318",6,6,925
"19319",7,10,925
"19320",8,9,925
"19321",9,8,925
"19322",10,7,925
"19323",11,14,925
"19324",12,12,925
"19325",13,13,925
"19326",14,11,925
"19327",15,15,925
"19328",16,16,925
"19329",1,NA,926
"19330",2,3,926
"19331",3,2,926
"19332",4,NA,926
"19333",5,2,926
"19334",6,12,926
"19335",6,13,926
"19336",7,14,926
"19337",8,8,926
"19338",9,9,926
"19339",10,1,926
"19340",10,11,926
"19341",11,10,926
"19342",12,6,926
"19343",12,13,926
"19344",13,12,926
"19345",14,4,926
"19346",14,7,926
"19347",15,15,926
"19348",16,16,926
"19349",1,1,927
"19350",2,NA,927
"19351",3,2,927
"19352",3,5,927
"19353",3,7,927
"19354",4,NA,927
"19355",5,3,927
"19356",5,12,927
"19357",6,10,927
"19358",7,3,927
"19359",7,9,927
"19360",7,12,927
"19361",8,9,927
"19362",8,11,927
"19363",9,7,927
"19364",9,8,927
"19365",10,NA,927
"19366",11,8,927
"19367",11,10,927
"19368",11,14,927
"19369",12,5,927
"19370",12,7,927
"19371",13,13,927
"19372",14,3,927
"19373",14,11,927
"19374",15,4,927
"19375",16,16,927
"19376",1,13,928
"19377",2,3,928
"19378",3,2,928
"19379",3,12,928
"19380",4,6,928
"19381",5,5,928
"19382",6,4,928
"19383",7,10,928
"19384",8,9,928
"19385",9,14,928
"19386",10,7,928
"19387",10,14,928
"19388",11,7,928
"19389",12,3,928
"19390",12,13,928
"19391",13,12,928
"19392",14,9,928
"19393",14,10,928
"19394",15,15,928
"19395",16,16,928
"19396",1,1,929
"19397",2,3,929
"19398",2,5,929
"19399",3,2,929
"19400",3,5,929
"19401",3,6,929
"19402",3,15,929
"19403",4,5,929
"19404",5,2,929
"19405",5,3,929
"19406",5,4,929
"19407",5,13,929
"19408",6,3,929
"19409",6,12,929
"19410",6,13,929
"19411",7,10,929
"19412",7,11,929
"19413",8,9,929
"19414",8,11,929
"19415",9,8,929
"19416",10,11,929
"19417",11,8,929
"19418",11,10,929
"19419",11,14,929
"19420",12,6,929
"19421",12,13,929
"19422",12,14,929
"19423",13,6,929
"19424",13,12,929
"19425",14,11,929
"19426",15,3,929
"19427",15,10,929
"19428",16,16,929
"19429",1,NA,930
"19430",2,2,930
"19431",3,NA,930
"19432",4,NA,930
"19433",5,4,930
"19434",6,3,930
"19435",6,12,930
"19436",7,NA,930
"19437",8,8,930
"19438",9,16,930
"19439",10,7,930
"19440",10,11,930
"19441",11,10,930
"19442",12,6,930
"19443",12,9,930
"19444",13,13,930
"19445",14,14,930
"19446",15,15,930
"19447",16,1,930
"19448",1,16,931
"19449",2,3,931
"19450",2,5,931
"19451",3,2,931
"19452",4,5,931
"19453",5,2,931
"19454",5,4,931
"19455",6,2,931
"19456",6,12,931
"19457",7,10,931
"19458",7,15,931
"19459",8,10,931
"19460",9,9,931
"19461",10,7,931
"19462",10,8,931
"19463",11,11,931
"19464",12,6,931
"19465",13,4,931
"19466",14,14,931
"19467",15,6,931
"19468",15,7,931
"19469",15,8,931
"19470",16,1,931
"19471",1,1,932
"19472",2,2,932
"19473",3,6,932
"19474",4,3,932
"19475",5,5,932
"19476",6,3,932
"19477",6,12,932
"19478",7,7,932
"19479",8,9,932
"19480",8,10,932
"19481",9,8,932
"19482",9,15,932
"19483",10,8,932
"19484",10,11,932
"19485",10,14,932
"19486",11,10,932
"19487",12,6,932
"19488",13,12,932
"19489",14,10,932
"19490",15,9,932
"19491",16,16,932
"19492",1,12,933
"19493",2,3,933
"19494",3,2,933
"19495",3,12,933
"19496",4,5,933
"19497",5,4,933
"19498",6,12,933
"19499",7,7,933
"19500",8,9,933
"19501",9,8,933
"19502",10,11,933
"19503",11,10,933
"19504",12,1,933
"19505",12,3,933
"19506",12,6,933
"19507",13,13,933
"19508",14,3,933
"19509",14,11,933
"19510",15,15,933
"19511",16,16,933
"19512",1,11,934
"19513",2,3,934
"19514",2,12,934
"19515",3,2,934
"19516",4,4,934
"19517",5,5,934
"19518",6,12,934
"19519",7,NA,934
"19520",8,9,934
"19521",8,10,934
"19522",9,8,934
"19523",10,7,934
"19524",10,8,934
"19525",10,14,934
"19526",11,NA,934
"19527",12,2,934
"19528",12,6,934
"19529",12,13,934
"19530",13,12,934
"19531",14,10,934
"19532",15,15,934
"19533",16,16,934
"19534",1,5,935
"19535",2,3,935
"19536",3,2,935
"19537",4,4,935
"19538",5,10,935
"19539",5,11,935
"19540",6,6,935
"19541",7,10,935
"19542",7,13,935
"19543",8,9,935
"19544",9,8,935
"19545",10,5,935
"19546",10,7,935
"19547",10,11,935
"19548",10,14,935
"19549",11,10,935
"19550",11,14,935
"19551",12,13,935
"19552",12,15,935
"19553",13,7,935
"19554",13,12,935
"19555",14,10,935
"19556",14,11,935
"19557",15,3,935
"19558",15,12,935
"19559",16,16,935
"19560",1,1,936
"19561",2,3,936
"19562",2,5,936
"19563",3,2,936
"19564",3,14,936
"19565",4,5,936
"19566",5,2,936
"19567",5,4,936
"19568",5,6,936
"19569",6,12,936
"19570",7,10,936
"19571",8,11,936
"19572",9,9,936
"19573",10,7,936
"19574",10,11,936
"19575",10,12,936
"19576",11,8,936
"19577",11,10,936
"19578",12,6,936
"19579",12,10,936
"19580",12,13,936
"19581",12,15,936
"19582",13,12,936
"19583",14,3,936
"19584",15,12,936
"19585",16,16,936
"19586",1,4,937
"19587",2,2,937
"19588",3,NA,937
"19589",4,NA,937
"19590",5,5,937
"19591",6,12,937
"19592",7,10,937
"19593",7,14,937
"19594",8,9,937
"19595",9,8,937
"19596",10,7,937
"19597",10,11,937
"19598",11,10,937
"19599",11,14,937
"19600",12,6,937
"19601",13,4,937
"19602",14,11,937
"19603",15,3,937
"19604",16,16,937
"19605",1,1,938
"19606",2,3,938
"19607",2,11,938
"19608",2,15,938
"19609",3,5,938
"19610",4,4,938
"19611",5,3,938
"19612",6,12,938
"19613",6,16,938
"19614",7,10,938
"19615",8,8,938
